nom,ID,pays,discipline,année,médaille,saison
"Janice ""Jan"" Betker",20937,Canada,Curling,1998,1,Winter
Janice Rankin (Watt-),196946,Great Britain,Curling,2002,1,Winter
Janne Henrik Niinimaa,171456,Finland,Ice Hockey,1998,1,Winter
Janne Juhani Niskala,172220,Finland,Ice Hockey,2010,1,Winter
Janne Juhani Ojanen,175765,Finland,Ice Hockey,1994,1,Winter
Janne Kristian Laukkanen,133296,Finland,Ice Hockey,1994,2,Winter
Janne Mikael Happonen,90583,Finland,Ski Jumping,2006,1,Winter
Janne Petteri Ahonen,2557,Finland,Ski Jumping,2002,2,Winter
Janne Petteri Lahtela,131013,Finland,Freestyle Skiing,1998,2,Winter
Jari Kalevi Rsnen,197095,Finland,Cross Country Skiing,1992,2,Winter
Jari Olavi Isomets,103978,Finland,Cross Country Skiing,1992,3,Winter
Jari Pekka Kurri,129486,Finland,Ice Hockey,1998,1,Winter
Jari Sakari Mantila,148777,Finland,Nordic Combined,1998,2,Winter
Jarkko Immonen,102844,Finland,Ice Hockey,2010,2,Winter
Jarkko Samuli Ruutu,206633,Finland,Ice Hockey,2006,2,Winter
Jarmo Pentti Kalevi Myllys,167011,Finland,Ice Hockey,1994,2,Winter
Jarome Arthur-Leigh Adekunle Tig Junior Elvis Iginla,102146,Canada,Ice Hockey,2002,2,Winter
Jaromr Jgr,105419,Czech Republic,Ice Hockey,1998,2,Winter
Jaroslav Sakala,208181,Czechoslovakia,Ski Jumping,1992,1,Winter
Jaroslav Soukup,225722,Czech Republic,Biathlon,2014,2,Winter
Jaroslav paek,226088,Czech Republic,Ice Hockey,1998,2,Winter
"Jarret John ""JJ"" Thomas",238968,United States,Snowboarding,2002,1,Winter
Jasey-Jay Anderson,6817,Canada,Snowboarding,2010,1,Winter
Jason Brown,30101,United States,Figure Skating,2014,1,Winter
Jason Douglas Woolley,262950,Canada,Ice Hockey,1992,1,Winter
Jason Grgory Lamy-Chappuis,131682,France,Nordic Combined,2010,1,Winter
Jason Parker,182351,Canada,Speed Skating,2006,1,Winter
Jay Daniel Bouwmeester,27377,Canada,Ice Hockey,2014,1,Winter
Jayna Hefford,93059,Canada,Ice Hockey,1998,5,Winter
Jayne Torvill (-Christensen),242251,Great Britain,Figure Skating,1994,1,Winter
Jean-Frdric Chapuis,38610,France,Freestyle Skiing,2014,1,Winter
Jean-Guillaume Batrix,16887,France,Biathlon,2014,1,Winter
Jean-Luc Brassard,28363,Canada,Freestyle Skiing,1994,1,Winter
Jean-Luc Crtier,46074,France,Alpine Skiing,1998,1,Winter
Jean-Marc Gaillard,74688,France,Cross Country Skiing,2014,1,Winter
Jean-Pierre Andr Vidal,252337,France,Alpine Skiing,2002,1,Winter
Jean-Yves Cuendet,46963,Switzerland,Nordic Combined,1994,1,Winter
Jean-Yves Roy,205249,Canada,Ice Hockey,1994,1,Winter
"Jeffrey ""Jeff"" Buttle",32967,Canada,Figure Skating,2006,1,Winter
"Jeffrey ""Jeff"" Pain",180280,Canada,Skeleton,2006,1,Winter
"Jeffrey J. ""Jeff"" Carter",36281,Canada,Ice Hockey,2014,1,Winter
Jenni Anna Christina Asserholt,10391,Sweden,Ice Hockey,2006,1,Winter
Jenni Hiirikoski,95832,Finland,Ice Hockey,2010,1,Winter
"Jennifer Dorothy June ""Jenn"" Wakefield",255673,Canada,Ice Hockey,2014,1,Winter
Jennifer Heil,93288,Canada,Freestyle Skiing,2006,2,Winter
Jennifer Isacco,103581,Italy-1,Bobsleigh,2006,1,Winter
Jennifer Jill Rodriguez,202636,United States,Speed Skating,2002,2,Winter
Jennifer Judith Jones,110113,Canada,Curling,2014,1,Winter
Jennifer Lori Botterill,26646,Canada,Ice Hockey,1998,4,Winter
"Jennifer Lynn ""Jenny"" Schmidgall-Potter",213214,United States,Ice Hockey,1998,4,Winter
"Jennifer Marie ""Jenny"" Jones",110114,Great Britain,Snowboarding,2014,1,Winter
Jenny Elisabeth Lindqvist,139865,Sweden,Ice Hockey,2006,1,Winter
Jenny Wolf (-Lotze),262443,Germany,Speed Skating,2010,1,Winter
Jens Arne Svartedal,233000,Norway,Cross Country Skiing,2006,1,Winter
Jens Boden,23985,Germany,Speed Skating,2002,1,Winter
Jens Filbrich,69229,Germany,Cross Country Skiing,2002,2,Winter
Jens Gaiser,74742,Germany,Nordic Combined,2006,1,Winter
Jens Mller,165428,Germany,Luge,1998,1,Winter
Jens Steinigen,228670,Germany,Biathlon,1992,1,Winter
Jens Weiflog,258508,Germany,Ski Jumping,1994,2,Winter
Jeon Da-Hye,107768,South Korea,Short Track Speed Skating,2006,1,Winter
Jeon I-Gyeong,107781,South Korea,Short Track Speed Skating,1994,5,Winter
Jere Kalervo Lehtinen,135974,Finland,Ice Hockey,1994,4,Winter
Jeremy Abbott,278,United States,Figure Skating,2014,1,Winter
Jeremy Lee Wotherspoon,263063,Canada,Speed Skating,1998,1,Winter
Jeremy Shaffer Roenick,202840,United States,Ice Hockey,2002,1,Winter
Jeret Peterson,186845,United States,Freestyle Skiing,2010,1,Winter
"Jessica Ann ""Jessie"" Vetter",252084,United States,Ice Hockey,2010,2,Winter
Jessica Gregg,84025,Canada,Short Track Speed Skating,2010,1,Winter
Jessica Hewitt,95485,Canada,Short Track Speed Skating,2014,1,Winter
Jessica Lutz,144497,Switzerland,Ice Hockey,2014,1,Winter
Ji Dopita,57494,Czech Republic,Ice Hockey,1998,1,Winter
Ji Magl,146197,Czech Republic,Cross Country Skiing,2010,1,Winter
Ji Parma,182466,Czechoslovakia,Ski Jumping,1992,1,Winter
Ji lgr (Bubla-),222841,Czechoslovakia,Ice Hockey,1992,2,Winter
Jia Zongyang,108354,China,Freestyle Skiing,2014,1,Winter
Jill Bakken (-Linder),12997,United States-2,Bobsleigh,2002,1,Winter
Jill Officer Hinchey,175311,Canada,Curling,2014,1,Winter
Jin Seon-Yu,108552,South Korea,Short Track Speed Skating,2006,3,Winter
Jinelle Lynn Zaugg-Siergiej,268021,United States,Ice Hockey,2010,1,Winter
Jinya Nishikata,172153,Japan,Ski Jumping,1994,1,Winter
Jnis Strenga,230622,Latvia-1,Bobsleigh,2014,1,Winter
Jo Hae-Ri,108676,South Korea,Short Track Speed Skating,2014,1,Winter
Joa Anna Elisabeth Elfsberg (Engvall-),62923,Sweden,Ice Hockey,2002,2,Winter
Joan Elizabeth McCusker (Inglis-),154206,Canada,Curling,1998,1,Winter
Joannie Rochette,202210,Canada,Figure Skating,2010,1,Winter
Jocelyne Dawn Marie Larocque,132591,Canada,Ice Hockey,2014,1,Winter
Jocelyne Nicole Lamoureux,131604,United States,Ice Hockey,2010,2,Winter
Jochem Simon Uytdehaage,246991,Netherlands,Speed Skating,2002,3,Winter
Joe Pack,179944,United States,Freestyle Skiing,2002,1,Winter
Johan Arne Olsson,176965,Sweden,Cross Country Skiing,2006,6,Winter
Johan Fredrik Mathias Fredriksson,72706,Sweden,Cross Country Skiing,2006,1,Winter
Johan Niklas Edin,61338,Sweden,Curling,2014,1,Winter
Johan Remen Evensen,65449,Norway,Ski Jumping,2010,1,Winter
Johann Olav Koss,124916,Norway,Speed Skating,1992,5,Winter
Johanna Annikki Ikonen,102425,Finland,Ice Hockey,1998,1,Winter
"Johannes Adrianus Albertus ""Jan"" Smeekens",223162,Netherlands,Speed Skating,2014,1,Winter
Johannes Rydzek,206944,Germany,Nordic Combined,2010,2,Winter
"John ""Johnny"" Spillane",226558,United States,Nordic Combined,2010,3,Winter
"John Bradley ""Brad"" Werenka",259036,Canada,Ice Hockey,1994,1,Winter
John Clark LeClair,134500,United States,Ice Hockey,2002,1,Winter
"John Joseph Louis ""Jack"" Johnson, III",109552,United States,Ice Hockey,2010,1,Winter
John K. Coyle,45761,United States,Short Track Speed Skating,1994,1,Winter
John Morris,163905,Canada,Curling,2010,1,Winter
"John Paul ""J. P."" Kepka",116048,United States,Short Track Speed Skating,2006,1,Winter
"John Robert ""J. R."" Celski",37557,United States,Short Track Speed Skating,2010,3,Winter
John Shuster,219160,United States,Curling,2006,1,Winter
John Tavares,236924,Canada,Ice Hockey,2014,1,Winter
Joji Kato,114492,Japan,Speed Skating,2010,1,Winter
Jol Georges Chenal Jacquet,39537,France,Alpine Skiing,2006,1,Winter
"Jonathan ""Jonny"" Moseley",164135,United States,Freestyle Skiing,1998,1,Winter
Jonathan Bryan Toews,240976,Canada,Ice Hockey,2010,2,Winter
Jonathan Guilmette,86285,Canada,Short Track Speed Skating,2002,3,Winter
Jonathan Kuck,128327,United States,Speed Skating,2010,1,Winter
Jonathan Midol,158332,France,Freestyle Skiing,2014,1,Winter
"Jonathan Riley ""Jon"" Montgomery",162424,Canada,Skeleton,2010,1,Winter
Joni Pitknen,189598,Finland,Ice Hockey,2010,1,Winter
Jordan Malone,147816,United States,Short Track Speed Skating,2010,2,Winter
Jori Jonatan Lehter,135960,Finland,Ice Hockey,2014,1,Winter
Jorien ter Mors,237716,Netherlands,Speed Skating,2014,2,Winter
Josef Bernek,19432,Czech Republic,Ice Hockey,1998,1,Winter
Josef Polig,190781,Italy,Alpine Skiing,1992,1,Winter
Josefin Kristin Pettersson (-Fagrell),187516,Sweden,Ice Hockey,2002,1,Winter
"Joseph ""Joe"" Juneau",111243,Canada,Ice Hockey,1992,1,Winter
"Joseph ""Joe"" Nieuwendyk",171373,Canada,Ice Hockey,2002,1,Winter
"Joseph ""Joe"" Polo",190976,United States,Curling,2006,1,Winter
"Joseph Eric ""Joe"" Thornton",239599,Canada,Ice Hockey,2010,1,Winter
"Joseph James ""Joe"" Pavelski",183576,United States,Ice Hockey,2010,1,Winter
"Joseph Steven ""Joe"" Sakic",208283,Canada,Ice Hockey,2002,1,Winter
Josephine Pucci,193978,United States,Ice Hockey,2014,1,Winter
Joss Christensen,41210,United States,Freestyle Skiing,2014,1,Winter
Jrgen Nyland Graabak,82990,Norway,Nordic Combined,2014,2,Winter
Ju Hyeong-Jun,110973,South Korea,Speed Skating,2014,1,Winter
Ju Min-Jin,110981,South Korea,Short Track Speed Skating,2002,1,Winter
"Judith Anne ""Judy"" Diduck",55364,Canada,Ice Hockey,1998,1,Winter
Juha Petteri Lind,139459,Finland,Ice Hockey,1998,1,Winter
Juha Petteri Ylnen,265838,Finland,Ice Hockey,1998,1,Winter
Juhamatti Tapio Aaltonen,40,Finland,Ice Hockey,2014,1,Winter
Jukka Mika Petteri Hentunen,94424,Finland,Ice Hockey,2006,1,Winter
Jukka Viljo Tapani Tammi,235789,Finland,Ice Hockey,1994,1,Winter
Julia Dujmovits,59565,Austria,Snowboarding,2014,1,Winter
Julia Marie Mancuso (-Fish),148105,United States,Alpine Skiing,2006,4,Winter
Julia Marty,151340,Switzerland,Ice Hockey,2014,1,Winter
Julie Sutton-Skinner,232753,Canada,Curling,2002,1,Winter
Julie Wu Chu,41407,United States,Ice Hockey,2002,4,Winter
Julien Robert,201601,France,Biathlon,2002,2,Winter
Junichi Inoue,103166,Japan,Speed Skating,1992,1,Winter
Jure Koir,124803,Slovenia,Alpine Skiing,1994,1,Winter
Juris ics,219320,Latvia-1,Luge,2010,3,Winter
Jussi Petteri Jokinen,109891,Finland,Ice Hockey,2006,2,Winter
Justin Bradley Olsen,176776,United States-1,Bobsleigh,2010,1,Winter
Justin Warsylewicz,257241,Canada,Speed Skating,2006,1,Winter
Justine Dufour-Lapointe,59457,Canada,Freestyle Skiing,2014,1,Winter
Justyna Kowalczyk,125891,Poland,Cross Country Skiing,2006,5,Winter
Juuso Hietanen,95743,Finland,Ice Hockey,2014,1,Winter
Jyrki Olavi Lumme,143872,Finland,Ice Hockey,1998,1,Winter
Kacey Lee Bellamy,18226,United States,Ice Hockey,2010,2,Winter
Kaetlyn Osmond,178638,Canada,Figure Skating,2014,1,Winter
Kai Alexander Szelig,234231,Germany-2,Bobsleigh,1994,1,Winter
Kaillie Humphries (Simondson-),100888,Canada-1,Bobsleigh,2010,2,Winter
Kaitlyn Brooke Farrington,66777,United States,Snowboarding,2014,1,Winter
Kaitlyn Lawes,133662,Canada,Curling,2014,1,Winter
Kalle Markus Kiiskinen,117927,Finland,Curling,2006,1,Winter
Kalyna Roberge,201582,Canada,Short Track Speed Skating,2006,2,Winter
Kamil Kak,114385,Czechoslovakia,Ice Hockey,1992,1,Winter
Kamil Wiktor Stoch,229607,Poland,Ski Jumping,2014,2,Winter
Karen Anne Nystrom,174378,Canada,Ice Hockey,1998,1,Winter
Karen Cashman (-Lehmann),36577,United States,Short Track Speed Skating,1994,1,Winter
Karen Putzer,194576,Italy,Alpine Skiing,2002,1,Winter
Karen Thatcher,238356,United States,Ice Hockey,2010,1,Winter
Kari Lehtonen,136027,Finland,Ice Hockey,2014,1,Winter
Kari Traa,242788,Norway,Freestyle Skiing,1998,3,Winter
Karin Elisabet Gustafson (Johansson-),86911,Sweden,Curling,1998,1,Winter
Karin Moroder,163770,Italy,Cross Country Skiing,1998,1,Winter
Karin Oberhofer,174664,Italy,Biathlon,2014,1,Winter
Karine Martine Ruby,205606,France,Snowboarding,1998,2,Winter
Karl Daniel Thobias Fredriksson,72708,Sweden,Cross Country Skiing,2006,2,Winter
Karl Emil Jnsson,110360,Sweden,Cross Country Skiing,2014,2,Winter
Karl Mikael Samuelsson,209283,Sweden,Ice Hockey,2006,1,Winter
Karl Mikael Tellqvist,237488,Sweden,Ice Hockey,2006,1,Winter
Karl Niklas Jonsson,110420,Sweden,Cross Country Skiing,1998,1,Winter
Karl Ronnie Sundin,232363,Sweden,Ice Hockey,2006,1,Winter
Karoliina Stina Margaretha Rantamki,196995,Finland,Ice Hockey,1998,2,Winter
Karsten Brannasch,28312,Germany-2,Bobsleigh,1994,1,Winter
Karyn L. Bye (-Dietz),33095,United States,Ice Hockey,1998,2,Winter
"Katarina ""Kati"" Wilhelm",260639,Germany,Biathlon,2002,7,Winter
Katarzyna Bronisawa Woniak,263124,Poland,Speed Skating,2010,2,Winter
Katarzyna Wjcicka-Bachleda-Curu (-Trzebunia),262303,Poland,Speed Skating,2010,2,Winter
Kateina Neumannov,170093,Czech Republic,Cross Country Skiing,1998,6,Winter
"Katherine Marie ""Katie"" Weatherston",257724,Canada,Ice Hockey,2006,1,Winter
Katherine Reutter,199432,United States,Short Track Speed Skating,2010,2,Winter
"Katheryn Anne ""Kathy"" McCormack",154117,Canada,Ice Hockey,1998,1,Winter
Kathleen Kauth,114750,United States,Ice Hockey,2006,1,Winter
Kathrin Zettel,268629,Austria,Alpine Skiing,2014,1,Winter
"Kathryn ""Katie"" King",119489,United States,Ice Hockey,1998,3,Winter
Katia Zini,269977,Italy,Short Track Speed Skating,2006,1,Winter
Katja Hannele Riipi,200761,Finland,Ice Hockey,1998,1,Winter
Katja Koren,124252,Slovenia,Alpine Skiing,1994,1,Winter
Katja Maarit Lehto,135999,Finland,Ice Hockey,1998,1,Winter
Katja Seizinger (-Weber),215855,Germany,Alpine Skiing,1992,5,Winter
Katrin Apel,8516,Germany,Biathlon,1998,4,Winter
Katrin Mattscherodt,152874,Germany,Speed Skating,2010,1,Winter
Katrin Nabholz,167168,Switzerland,Ice Hockey,2014,1,Winter
Katrin Zeller,268410,Germany,Cross Country Skiing,2010,1,Winter
Kazuyoshi Funaki,74078,Japan,Ski Jumping,1998,3,Winter
Keiichiro Nagashima,167392,Japan,Speed Skating,2010,1,Winter
Keith Matthew Tkachuk,240674,United States,Ice Hockey,2002,1,Winter
"Kelley Law (Atkins-, -Owen)",133640,Canada,Curling,2002,1,Winter
Kelli Allison Stack,227136,United States,Ice Hockey,2010,2,Winter
Kelly Bchard,17082,Canada,Ice Hockey,2002,1,Winter
Kelly Clark,42279,United States,Snowboarding,2002,3,Winter
Kelly Stephens (-Tysland),229010,United States,Ice Hockey,2006,1,Winter
Kelsey Serwa,216914,Canada,Freestyle Skiing,2014,1,Winter
Kendall Coyne,45765,United States,Ice Hockey,2014,1,Winter
Kenji Ogiwara,175422,Japan,Nordic Combined,1992,2,Winter
"Kenneth ""Ken"" Lovsin",143027,Canada,Ice Hockey,1994,1,Winter
"Kenneth ""Ken"" Tralnberg",242888,Canada,Curling,2002,1,Winter
Kenneth Braaten,27900,Norway,Nordic Combined,1998,1,Winter
Kenneth Mattias hlund,175636,Sweden,Ice Hockey,2006,1,Winter
Kent Roger Hansson,90499,Sweden,Ice Hockey,1994,1,Winter
Kent Stephen Manderville,148143,Canada,Ice Hockey,1992,1,Winter
Kerrin Anne Lee-Gartner,135593,Canada,Alpine Skiing,1992,1,Winter
Kerry Pauline Weiland,258319,United States,Ice Hockey,2010,1,Winter
Kerstin Szymkowiak (Jrgens-),234628,Germany,Skeleton,2010,1,Winter
Kerttu Elina Niskanen,172230,Finland,Cross Country Skiing,2014,2,Winter
Kevin Clifford James Overland (-Crockett),179456,Canada,Speed Skating,1998,1,Winter
Kevin Curtis Dahl,48187,Canada,Ice Hockey,1992,1,Winter
Kevin Kuske,129595,Germany-2,Bobsleigh,2002,5,Winter
Kevin Martin,150639,Canada,Curling,2002,2,Winter
Kevin Reynolds,199612,Canada,Figure Skating,2014,1,Winter
Kevin Rolland,203491,France,Freestyle Skiing,2014,1,Winter
Kieran Hansen,90306,Australia,Short Track Speed Skating,1994,1,Winter
Kim A-Lang,118109,South Korea,Short Track Speed Skating,2014,1,Winter
Kim Cheol-Min,118181,South Korea,Speed Skating,2014,1,Winter
Kim Dong-Seong,118315,South Korea,Short Track Speed Skating,1998,2,Winter
Kim Gi-Hun,118360,South Korea,Short Track Speed Skating,1992,3,Winter
Kim Kristine Martin-Hasson,150769,Sweden,Ice Hockey,2002,2,Winter
Kim Lamarre,131369,Canada,Freestyle Skiing,2014,1,Winter
Kim Seong-Il,118968,South Korea,Short Track Speed Skating,2010,1,Winter
Kim So-Hui,119023,South Korea,Short Track Speed Skating,1994,2,Winter
Kim St-Pierre,227029,Canada,Ice Hockey,2002,3,Winter
Kim Yun-Man,119272,South Korea,Speed Skating,1992,1,Winter
Kim Yun-Mi,119277,South Korea,Short Track Speed Skating,1994,2,Winter
Kimberly Derrick,54081,United States,Short Track Speed Skating,2010,1,Winter
"Kimberly Michelle ""Kim"" Insalaco (-Legg)",103205,United States,Ice Hockey,2006,1,Winter
Kimmo Samuel Timonen,240283,Finland,Ice Hockey,1998,4,Winter
Kimmo Taneli Rintanen,200969,Finland,Ice Hockey,1998,1,Winter
Kip Carpenter,35928,United States,Speed Skating,2002,1,Winter
Kirsi Maaria Hnninen,90080,Finland,Ice Hockey,1998,1,Winter
Kirsten Moore-Towers,162674,Canada,Figure Skating,2014,1,Winter
Kjell Daniel Rydmark,206930,Sweden,Ice Hockey,1994,1,Winter
Kjell Storelid,230055,Norway,Speed Skating,1994,2,Winter
Kjersti stgrd Buaas,30997,Norway,Snowboarding,2006,1,Winter
Kjetil Andr Aamodt,60,Norway,Alpine Skiing,1992,8,Winter
Kjetil Jansrud,106330,Norway,Alpine Skiing,2010,3,Winter
Klaus Ofner,175326,Austria,Nordic Combined,1992,1,Winter
Klaus Sulzenbacher,232018,Austria,Nordic Combined,1992,2,Winter
"Klementina ""Tina"" Maze",153579,Slovenia,Alpine Skiing,2010,4,Winter
Knut Tore Apeland,8525,Norway,Nordic Combined,1992,2,Winter
Koen Verweij,251945,Netherlands,Speed Skating,2014,2,Winter
Konrad ukasz Niedwiedzki,170988,Poland,Speed Skating,2014,1,Winter
Krista Lhteenmki (-Prmkoski),131010,Finland,Cross Country Skiing,2014,1,Winter
"Kristen Elizabeth ""Krissy"" Wendell (-Pohl)",258862,United States,Ice Hockey,2002,2,Winter
Kristen Skjeldal,222267,Norway,Cross Country Skiing,1992,3,Winter
Kristie Moore,162636,Canada,Curling,2010,1,Winter
Kristin King,119494,United States,Ice Hockey,2006,1,Winter
Kristin Strmer Steira,228736,Norway,Cross Country Skiing,2010,2,Winter
Kristina Anna Maria Lundberg,144016,Sweden,Ice Hockey,2006,1,Winter
Kristina Nicole Groves,85240,Canada,Speed Skating,2006,4,Winter
Kristina migun-Vhi,223270,Estonia,Cross Country Skiing,2006,3,Winter
"Kristine Tsuya ""Kristi"" Yamaguchi (-Hedican)",264335,United States,Figure Skating,1992,1,Winter
Kseniya Andreyevna Stolbova,229916,Russia-2,Figure Skating,2014,2,Winter
Kurt Brugger,30422,Italy-1,Luge,1994,1,Winter
Kurt Meier,155823,Switzerland-1,Bobsleigh,1994,1,Winter
Ladislav Lubina,143385,Czechoslovakia,Ice Hockey,1992,1,Winter
Lana Gehring,77547,United States,Short Track Speed Skating,2010,1,Winter
Lara Gut,87015,Switzerland,Alpine Skiing,2014,1,Winter
Lara Stalder,227317,Switzerland,Ice Hockey,2014,1,Winter
Larisa Nikolayevna Kurkina,129406,Russia,Cross Country Skiing,2006,1,Winter
Larisa Yevgenyevna Lazutina (Ptitsyna-),133935,Unified Team,Cross Country Skiing,1992,7,Winter
Lars Andreas Dackell,48068,Sweden,Ice Hockey,1994,1,Winter
Lars Berger,19843,Norway,Cross Country Skiing,2010,1,Winter
Lars Bystl,33220,Norway,Ski Jumping,2006,3,Winter
Lars Fredrik Nelson,169476,Sweden,Cross Country Skiing,2014,1,Winter
Lars Henrik Sedin,215434,Sweden,Ice Hockey,2006,1,Winter
Lars Magnus Svensson,233167,Sweden,Ice Hockey,1994,1,Winter
Lars Magnus Vgberg,247197,Norway,Curling,2002,1,Winter
Lars Marcus Johansson,109207,Sweden,Ice Hockey,2014,1,Winter
Lars Nicklas Bckstrm,12157,Sweden,Ice Hockey,2014,1,Winter
Lascelles Oneil Brown,30133,Canada-1,Bobsleigh,2006,2,Winter
Lasse Ingier Ottesen,179090,Norway,Ski Jumping,1994,1,Winter
Lasse Juhani Kukkonen,128674,Finland,Ice Hockey,2006,3,Winter
Lasse Kjus (Kristoffersen-),120535,Norway,Alpine Skiing,1994,5,Winter
Lasse Stre,211957,Norway,Speed Skating,2002,1,Winter
Laura Benz,19399,Switzerland,Ice Hockey,2014,1,Winter
Laura Lynne Schuler,214393,Canada,Ice Hockey,1998,1,Winter
Laura Michele Fortino,71454,Canada,Ice Hockey,2014,1,Winter
Laure Pequegnot,185230,France,Alpine Skiing,2002,1,Winter
Laurence Bidaud (-Gradwohl),21450,Switzerland,Curling,2002,1,Winter
Laurence Rochat,202161,Switzerland,Cross Country Skiing,2002,1,Winter
Laurent Daignault,48338,Canada,Short Track Speed Skating,1992,1,Winter
Lauri Korpikoski,124542,Finland,Ice Hockey,2014,1,Winter
Lauriane Rougeau,205002,Canada,Ice Hockey,2014,1,Winter
Laurie Baker (-Mutch),12909,United States,Ice Hockey,1998,2,Winter
Laurine van Riessen,249365,Netherlands,Speed Skating,2010,1,Winter
Lauryn Chenet Williams,261031,United States-1,Bobsleigh,2014,1,Winter
Lea Ann Parsley,182617,United States,Skeleton,2002,1,Winter
Lee Ethel Stecklein,228110,United States,Ice Hockey,2014,1,Winter
Lee Eun-Byeol,134848,South Korea,Short Track Speed Skating,2010,1,Winter
Lee Gang-Seok,134895,South Korea,Speed Skating,2006,1,Winter
Lee Ho-Eung,134992,South Korea,Short Track Speed Skating,1998,1,Winter
Lee Ho-Seok,134996,South Korea,Short Track Speed Skating,2006,5,Winter
Lee Jeong-Su,135146,South Korea,Short Track Speed Skating,2010,3,Winter
Lee Jun-Ho,135226,South Korea,Short Track Speed Skating,1992,2,Winter
Lee Jun-Hwan,135232,South Korea,Short Track Speed Skating,1998,1,Winter
Lee Sang-Hwa,135351,South Korea,Speed Skating,2010,2,Winter
Lee Seung-Hun,135420,South Korea,Speed Skating,2010,3,Winter
"Leendert ""Leo"" Visser",253322,Netherlands,Speed Skating,1992,2,Winter
Leif Johan Rohlin,203163,Sweden,Ice Hockey,1994,1,Winter
Leo Gudas,85798,Czechoslovakia,Ice Hockey,1992,1,Winter
"Leonid ""Leo"" Komarov",123320,Finland,Ice Hockey,2014,1,Winter
Lesley Joanne Reddon,198102,Canada,Ice Hockey,1998,1,Winter
Li Jiajun,138101,China,Short Track Speed Skating,1998,5,Winter
Li Jianrou,138115,China,Short Track Speed Skating,2014,1,Winter
Li Nina,138250,China,Freestyle Skiing,2006,2,Winter
Li Yan,138473,China,Short Track Speed Skating,1992,1,Winter
Li Ye,138489,China,Short Track Speed Skating,2002,1,Winter
Libor Prochzka,193442,Czech Republic,Ice Hockey,1998,1,Winter
Lidia Trettel,243308,Italy,Snowboarding,2002,1,Winter
Liisa-Maria Sneck,224047,Finland,Ice Hockey,1998,1,Winter
Liliya Mykolavna Yefremova (-Vaihina),265298,Ukraine,Biathlon,2006,1,Winter
Lilli Margaretha Sigfridsson,219638,Sweden,Curling,2014,1,Winter
Lina Anatolyevna Cheryazova,39932,Uzbekistan,Freestyle Skiing,1994,1,Winter
Lina Marie Andersson,7060,Sweden,Cross Country Skiing,2006,1,Winter
Linda Tjrhom (-Grubben),240633,Norway,Biathlon,2002,1,Winter
Linda Vlimki,247656,Finland,Ice Hockey,2010,1,Winter
Lindsey Caroline Kildow-Vonn,118013,United States,Alpine Skiing,2010,2,Winter
Lindsey Jacobellis,105054,United States,Snowboarding,2006,1,Winter
Lionel Laurent,133357,France,Biathlon,1994,1,Winter
Lisa Chesson,39963,United States,Ice Hockey,2010,1,Winter
Liu Yin,140796,China,Curling,2010,1,Winter
Liu Zhongqing,140837,China,Freestyle Skiing,2010,1,Winter
Liv Grete Skjelbreid-Poire,222255,Norway,Biathlon,1998,3,Winter
Livia Altmann,5502,Switzerland,Ice Hockey,2014,1,Winter
"Lloyd Edgar Eisler, Jr.",62071,Canada-1,Figure Skating,1992,2,Winter
Lloyd Langlois,132137,Canada,Freestyle Skiing,1994,1,Winter
Lorenz Schindelholz,212879,Switzerland-1,Bobsleigh,1992,1,Winter
Lori Dupuis,60075,Canada,Ice Hockey,1998,2,Winter
Lotte Nicolien Sauerbreij,211296,Netherlands,Snowboarding,2010,1,Winter
Lucas Markian Makowsky,147250,Canada,Speed Skating,2010,1,Winter
Lucia Peretti,185465,Italy,Short Track Speed Skating,2014,1,Winter
Lucille Opitz (-Weber),177630,Germany,Speed Skating,2006,1,Winter
Ludovic Roux,205139,France,Nordic Combined,1998,1,Winter
Luiza Nikolayevna Noskova (Cherepanova-),173162,Russia,Biathlon,1994,1,Winter
Luiza Zotkowska,270174,Poland,Speed Skating,2010,2,Winter
Luk Bauer,16207,Czech Republic,Cross Country Skiing,2006,3,Winter
Lukas Hofer,96960,Italy,Biathlon,2014,1,Winter
Lukas Klapfer,120629,Austria,Nordic Combined,2014,1,Winter
Luzia Ebnther,61058,Switzerland,Curling,2002,1,Winter
Lydia Ierodiaconou-Lassila,102093,Australia,Freestyle Skiing,2010,2,Winter
Lyndon Rush,206314,Canada-1,Bobsleigh,2010,1,Winter
Lyndsay Wall,255944,United States,Ice Hockey,2002,2,Winter
Lyndsey Fry,73535,United States,Ice Hockey,2014,1,Winter
Lyubov Ivanovna Yegorova,265341,Unified Team,Cross Country Skiing,1992,9,Winter
Lyudmila Vyacheslavovna Prokashova,193538,Kazakhstan,Speed Skating,1998,1,Winter
"Maddison Michelle ""Maddie"" Bowman",27503,United States,Freestyle Skiing,2014,1,Winter
Magdalena Neuner (-Holzer),170131,Germany,Biathlon,2010,3,Winter
Magnus Hovdal Moan,160859,Norway,Nordic Combined,2006,4,Winter
Magnus Krog,127358,Norway,Nordic Combined,2014,2,Winter
Maiken Caspersen Falla,66293,Norway,Cross Country Skiing,2014,1,Winter
Maiya Valentinovna Usova (-Orletskaya),246825,Unified Team-2,Figure Skating,1992,2,Winter
Maki Tabata,234697,Japan,Speed Skating,2010,1,Winter
Maksim Aleksandrovich Chudov,41464,Russia,Biathlon,2010,1,Winter
Maksim Andreyevich Shabalin,217146,Russia-1,Figure Skating,2010,1,Winter
Maksim Leonidovich Trankov,242962,Russia-1,Figure Skating,2014,2,Winter
